City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Dropoff Time,Dropoff Lat,Dropoff Lng,Distance (miles),Fare Amount,Fare Currency
Natal,uberX,COMPLETED,2017-09-13 00:56:44 +0000 UTC,2017-09-13 01:04:32 +0000 UTC,-5.8424461,-35.2203561,2017-09-13 01:10:06 +0000 UTC,-5.8408847999999995,-35.2106088,1.31,7.95,BRL
Natal,uberX,COMPLETED,2017-09-12 22:56:00 +0000 UTC,2017-09-12 23:01:47 +0000 UTC,-5.8416757,-35.1981666,2017-09-12 23:10:28 +0000 UTC,-5.8424403,-35.2202238,4.58,9.8,BRL
Natal,uberX,CANCELED,2017-09-12 22:40:09 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-5.83185957606498,-35.20466050130718,1970-01-01 00:00:00 +0000 UTC,-5.83149870102572,-35.20560572656497,0.00,0,BRL
Natal,uberX,COMPLETED,2017-07-16 23:18:21 +0000 UTC,2017-07-16 23:24:08 +0000 UTC,-5.80217235003476,-35.20964062425975,2017-07-16 23:28:55 +0000 UTC,-5.81215524676284,-35.20500861442928,1.13,6.75,BRL
Natal,uberX,COMPLETED,2017-07-16 17:52:14 +0000 UTC,2017-07-16 17:55:28 +0000 UTC,-5.812225,-35.2060517,2017-07-16 18:00:40 +0000 UTC,-5.8020017,-35.209665,1.09,6.75,BRL
Natal,uberX,COMPLETED,2017-06-25 23:31:20 +0000 UTC,2017-06-25 23:35:52 +0000 UTC,-5.8200939,-35.2348813,2017-06-25 23:46:01 +0000 UTC,-5.8451248,-35.2426625,2.81,10.39,BRL
Natal,uberX,COMPLETED,2017-06-12 00:05:06 +0000 UTC,2017-06-12 00:11:52 +0000 UTC,-5.8201392,-35.2348686,2017-06-12 00:22:34 +0000 UTC,-5.8451406,-35.2426506,2.98,10.83,BRL
Natal,uberX,CANCELED,2017-06-04 07:59:12 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-5.7939942,-35.2222137,1970-01-01 00:00:00 +0000 UTC,-5.7930989,-35.2219779,0.00,0,BRL
Natal,uberX,COMPLETED,2017-05-07 23:29:35 +0000 UTC,2017-05-07 23:33:20 +0000 UTC,-5.8200333,-35.234808,2017-05-07 23:45:42 +0000 UTC,-5.845112,-35.2426602,2.80,13.76,BRL
Natal,uberX,COMPLETED,2017-05-01 02:08:44 +0000 UTC,2017-05-01 02:14:24 +0000 UTC,-5.8451059999999995,-35.2426501,2017-05-01 02:32:38 +0000 UTC,-5.8875487,-35.2009538,5.62,27.07,BRL
Natal,uberX,COMPLETED,2017-04-23 17:40:56 +0000 UTC,2017-04-23 17:46:04 +0000 UTC,-5.8026148,-35.2137416,2017-04-23 18:03:44 +0000 UTC,-5.8451106,-35.2426505,6.19,18.2,BRL
Natal,uberX,COMPLETED,2017-04-23 01:38:25 +0000 UTC,2017-04-23 01:47:51 +0000 UTC,-5.8450866999999995,-35.242675,2017-04-23 02:16:45 +0000 UTC,-5.8896967,-35.207315,10.78,28.98,BRL
Natal,uberX,DRIVER_CANCELED,2017-04-23 01:35:56 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0.00,0,BRL
Natal,uberX,COMPLETED,2017-04-08 22:18:11 +0000 UTC,2017-04-08 22:22:28 +0000 UTC,-5.8451197,-35.2426319,2017-04-08 22:41:44 +0000 UTC,-5.8159233,-35.2049347,5.85,17.82,BRL
Natal,uberX,COMPLETED,2017-03-05 21:16:45 +0000 UTC,2017-03-05 21:21:28 +0000 UTC,-5.820015,-35.2348833,2017-03-05 21:34:05 +0000 UTC,-5.8451233,-35.2426733,3.09,13.47,BRL
Natal,uberX,COMPLETED,2017-01-20 11:34:40 +0000 UTC,2017-01-20 11:35:33 +0000 UTC,-5.8419817,-35.209815,2017-01-20 11:49:03 +0000 UTC,-5.845105,-35.2427333,4.62,14.48,BRL
Natal,uberX,COMPLETED,2017-01-20 10:04:28 +0000 UTC,2017-01-20 10:16:06 +0000 UTC,-5.8451433999999995,-35.2426543,2017-01-20 10:29:21 +0000 UTC,-5.841091,-35.2106686,4.58,14.34,BRL
Natal,uberX,COMPLETED,2017-01-15 03:18:04 +0000 UTC,2017-01-15 03:25:05 +0000 UTC,-5.7933655,-35.2045356,2017-01-15 03:41:55 +0000 UTC,-5.8451414,-35.242674,6.93,19.49,BRL
